order_id,order_date,customer_id,product_category,price,quantity,order_value,payment_method,city,state,customer_age,temporal_anomaly,quantity_reconstructed,quantity_inconsistency
3873,2024-11-12,1616,Electronics,3197,14,44758,credit_card,Boston,MA,29.0,False,True,False
3874,2024-06-22,1089,Fashion,543,21,11273,credit_card,Miami,FL,79.0,False,False,False
3875,2024-08-15,2409,Home,915,8,7320,credit_card,Boston,MA,49.0,False,True,False
3876,2024-08-08,2649,Grocery,561,8,4488,credit_card,Denver,CO,51.0,False,True,False
3877,2024-09-11,2460,Fashion,336,7,2352,credit_card,San Francisco,CA,30.0,False,True,False
3878,2024-03-30,1841,Fashion,185,18,3330,credit_card,Los Angeles,CA,37.0,False,True,False
3879,2024-03-06,2307,Fashion,125,92,11524,credit_card,Boston,MA,64.0,False,False,False
3880,2024-01-16,1829,Home,2239,6,14488,credit_card,Chicago,IL,57.0,False,False,False
3881,2024-11-12,1716,Beauty,1006,20,20120,credit_card,Seattle,WA,,False,True,False
3882,2024-03-22,1654,Toys,146,16,2336,credit_card,New York,NY,45.0,False,True,False
3883,2024-07-29,1421,Sports,341,8,2728,debit_card,Chicago,IL,29.0,False,True,False
3884,2024-06-15,2938,Fashion,330,9,2970,credit_card,Boston,MA,43.0,False,True,False
3885,2024-02-29,2332,Toys,813,12,9756,paypal,Houston,TX,31.0,False,True,False
3886,2024-05-31,1349,Electronics,523,23,11922,credit_card,Chicago,IL,79.0,False,False,False
3887,2024-01-31,2730,Grocery,457,19,8683,credit_card,Denver,CO,36.0,False,True,False
3888,2024-03-05,1302,Sports,3459,8,27672,paypal,Denver,CO,47.0,False,True,False
3889,2024-02-21,2187,Home,706,21,14863,paypal,Los Angeles,CA,58.0,False,False,False
3890,2024-10-28,1331,Sports,878,14,12292,credit_card,Seattle,WA,20.0,False,True,False
3891,2024-07-26,1722,Beauty,207,5,1035,credit_card,Los Angeles,CA,31.0,False,True,False
3892,2024-12-04,2317,Home,798,15,11748,paypal,San Francisco,CA,80.0,False,False,False
3893,2024-06-08,2998,Sports,182,55,10023,credit_card,Miami,FL,61.0,False,False,False
3894,2024-03-14,2983,Toys,156,2,312,credit_card,Phoenix,AZ,33.0,False,True,False
3895,2024-08-10,2791,Beauty,266,5,1330,credit_card,,,45.0,False,True,False
3896,2024-12-06,1470,Sports,99,149,14769,credit_card,Boston,MA,72.0,False,False,False
3897,2024-07-13,1187,Beauty,192,1,192,paypal,Chicago,IL,30.0,False,True,False
3898,2024-01-07,2811,Beauty,183,8,1464,debit_card,Phoenix,AZ,36.0,False,True,False
3899,2024-04-21,2846,Grocery,77,10,770,credit_card,San Francisco,CA,33.0,False,True,False
3900,2024-12-04,1557,Fashion,275,41,11185,credit_card,Seattle,WA,59.0,False,False,False
3901,2024-07-08,1038,Toys,138,9,1242,credit_card,New York,NY,51.0,False,True,False
3902,2024-12-14,2295,Home,128,2,256,paypal,Boston,MA,49.0,False,True,False
3903,2024-07-05,1152,Beauty,274,6,1644,paypal,Phoenix,AZ,41.0,False,True,False
3904,2024-01-05,1080,Grocery,77,19,1463,credit_card,Los Angeles,CA,38.0,False,True,False
3905,2024-11-15,2874,Fashion,142,2,284,paypal,San Francisco,CA,50.0,False,True,False
3906,2024-10-06,1991,Sports,642,21,13471,credit_card,San Francisco,CA,68.0,False,False,False
3907,2024-09-18,1224,Beauty,193,53,10237,debit_card,Seattle,WA,69.0,False,False,False
3908,2024-12-21,2309,Electronics,1014,14,13741,credit_card,Boston,MA,67.0,False,False,False
3909,2024-03-12,1738,Toys,54,17,918,credit_card,Los Angeles,CA,20.0,False,True,False
3910,2024-11-27,2072,Beauty,422,10,4220,credit_card,Boston,MA,48.0,False,True,False
3911,2024-03-26,2797,Grocery,36,13,468,paypal,Denver,CO,42.0,False,True,False
3912,2024-12-21,1475,Home,578,19,11100,credit_card,Los Angeles,CA,76.0,False,False,False
3913,2024-03-11,2293,Beauty,459,12,5508,credit_card,Denver,CO,44.0,False,True,False
3914,2024-07-20,2656,Beauty,459,4,1836,paypal,New York,NY,33.0,False,True,False
3915,2024-10-15,1847,Electronics,3685,9,33165,paypal,Phoenix,AZ,33.0,False,True,False
3916,2024-01-29,2940,Toys,467,9,4203,credit_card,New York,NY,30.0,False,True,False
3917,2024-01-25,1896,Toys,754,12,9048,credit_card,Phoenix,AZ,45.0,False,True,False
3918,2024-11-07,1918,Grocery,127,3,381,paypal,Miami,FL,34.0,False,True,False
3919,2024-01-23,2768,Electronics,2012,15,30180,credit_card,San Francisco,CA,53.0,False,True,False
3920,2024-08-12,2271,Grocery,24,1,24,credit_card,Chicago,IL,32.0,False,True,False
3921,2024-12-09,2737,Sports,474,9,4266,credit_card,San Francisco,CA,54.0,False,True,False
3922,2024-08-12,2580,Home,459,30,14001,credit_card,Denver,CO,56.0,False,False,False
3923,2024-06-25,2424,Fashion,1138,12,13656,debit_card,New York,NY,,False,True,False
3924,2024-06-01,1482,Beauty,163,91,14833,paypal,Denver,CO,73.0,False,False,False
3925,2024-08-21,1797,Grocery,459,4,1836,credit_card,Denver,CO,22.0,False,True,False
3926,2024-07-28,2728,Fashion,512,19,9728,cash,New York,NY,21.0,False,True,False
3927,2024-07-02,2232,Grocery,247,3,741,debit_card,New York,NY,46.0,False,True,False
3928,2024-02-26,1560,Toys,274,16,4384,debit_card,Boston,MA,50.0,False,True,False
3929,2024-08-30,1654,Home,1066,10,10226,credit_card,Phoenix,AZ,65.0,False,False,False
3930,2024-09-27,2551,Toys,78,10,780,credit_card,Los Angeles,CA,32.0,False,True,False
3931,2024-09-16,1356,Beauty,67,2,134,debit_card,Phoenix,AZ,46.0,False,True,False
3932,2024-01-28,1224,Electronics,236,50,11840,debit_card,Houston,TX,56.0,False,False,False
3933,2024-09-14,2530,Electronics,2749,5,13579,credit_card,Denver,CO,59.0,False,False,False
3934,2024-09-24,1576,Electronics,2512,1,2512,credit_card,Los Angeles,CA,52.0,False,True,False
3935,2024-03-08,2530,Sports,1252,12,14982,credit_card,New York,NY,55.0,False,False,False
3936,2024-11-06,2067,Electronics,853,16,13648,credit_card,San Francisco,CA,28.0,False,True,False
3937,2024-07-10,2995,Grocery,62,9,558,credit_card,San Francisco,CA,47.0,False,True,False
3938,2024-06-21,2049,Electronics,1334,10,13340,credit_card,San Francisco,CA,52.0,False,True,False
3939,2024-09-21,2734,Electronics,4652,8,37216,credit_card,Denver,CO,22.0,False,True,False
3940,2024-07-05,2700,Home,2139,6,11815,paypal,New York,NY,79.0,False,False,False
3941,2024-07-18,1423,Beauty,461,32,14975,paypal,Boston,MA,57.0,False,False,False
3942,2024-04-24,2992,Grocery,127,114,14496,credit_card,Los Angeles,CA,63.0,False,False,False
3943,2024-12-05,2491,Home,1600,16,25600,credit_card,Phoenix,AZ,51.0,False,True,False
3944,2024-12-20,1214,Sports,498,27,13597,credit_card,Phoenix,AZ,76.0,False,False,False
3945,2024-02-17,1012,Beauty,179,7,1253,credit_card,Denver,CO,18.0,False,True,False
3946,2024-09-25,1542,Beauty,457,26,11909,paypal,Seattle,WA,78.0,False,False,False
3947,2024-01-09,1032,Home,462,14,6468,credit_card,Los Angeles,CA,31.0,False,True,False
3948,2024-05-15,1715,Beauty,212,60,12685,paypal,New York,NY,73.0,False,False,False
3949,2024-12-21,2992,Grocery,40,19,760,credit_card,Seattle,WA,21.0,False,True,False
3950,2024-03-04,1957,Beauty,555,6,3330,cash,San Francisco,CA,37.0,False,True,False
3951,2024-05-17,1047,Sports,944,18,16992,paypal,Boston,MA,53.0,False,True,False
3952,2024-03-21,1987,Fashion,1342,10,13602,debit_card,Denver,CO,59.0,False,False,False
3953,2024-09-23,1438,Grocery,27,10,270,paypal,New York,NY,18.0,False,True,False
3954,2024-06-18,2712,Grocery,447,17,7599,credit_card,Phoenix,AZ,40.0,False,True,False
3955,2024-08-05,1181,Sports,174,77,13429,credit_card,Miami,FL,71.0,False,False,False
3956,2024-12-10,2541,Beauty,94,11,1034,credit_card,San Francisco,CA,29.0,False,True,False
3957,2024-07-09,1891,Fashion,457,16,7312,paypal,Houston,TX,,False,True,False
3958,2024-09-25,1037,Beauty,695,16,11442,paypal,Miami,FL,62.0,False,False,False
3959,2024-02-05,2346,Electronics,1756,7,12787,credit_card,Los Angeles,CA,79.0,False,False,False
3960,2024-03-19,1910,Grocery,458,31,14175,debit_card,Seattle,WA,74.0,False,False,False
3961,2024-12-12,2543,Sports,324,5,1620,credit_card,Boston,MA,32.0,False,True,False
3962,2024-11-10,2236,Toys,102,122,12375,credit_card,San Francisco,CA,77.0,False,False,False
3963,2024-08-28,2574,Home,1361,14,19054,debit_card,Phoenix,AZ,49.0,False,True,False
3964,2024-05-18,1920,Sports,1157,15,17355,credit_card,Phoenix,AZ,34.0,False,True,False
3965,2024-03-14,1015,Electronics,4324,3,12831,credit_card,San Francisco,CA,74.0,False,False,False
3966,2024-11-07,1261,Grocery,134,8,1072,paypal,Seattle,WA,47.0,False,True,False
3967,2024-10-14,1917,Beauty,30,394,11638,credit_card,Houston,TX,61.0,False,False,False
3968,2024-03-29,1794,Sports,226,48,10801,credit_card,Los Angeles,CA,56.0,False,False,False
3969,2024-08-03,2588,Beauty,354,10,3540,credit_card,Boston,MA,36.0,False,True,False
3970,2024-08-14,1823,Beauty,182,57,10330,credit_card,Boston,MA,79.0,False,False,False
3971,2024-06-23,2720,Electronics,937,13,12030,debit_card,Seattle,WA,70.0,False,False,False
3972,2024-12-05,1375,Electronics,606,15,9090,paypal,Chicago,IL,51.0,False,True,False
3973,2024-02-15,1769,Home,1173,2,2346,credit_card,Chicago,IL,54.0,False,True,False
3974,2024-04-04,2512,Electronics,2111,10,21110,paypal,Los Angeles,CA,22.0,False,True,False
3975,2024-02-04,1248,Toys,456,29,13159,paypal,New York,NY,63.0,False,False,False
3976,2024-09-10,1642,Sports,368,38,13801,paypal,Phoenix,AZ,75.0,False,False,False
3977,2024-08-23,2503,Sports,703,15,10420,debit_card,Phoenix,AZ,79.0,False,False,False
3978,2024-12-27,2177,Electronics,503,16,8048,credit_card,Houston,TX,53.0,False,True,False
3979,2024-07-17,2556,Grocery,88,132,11592,paypal,Denver,CO,80.0,False,False,False
3980,2024-02-25,2031,Grocery,13,1088,14040,credit_card,Los Angeles,CA,68.0,False,False,False
3981,2024-06-14,2718,Toys,87,15,1305,credit_card,San Francisco,CA,49.0,False,True,False
3982,2024-02-02,2754,Electronics,1133,20,22660,credit_card,Chicago,IL,,False,True,False
3983,2024-09-02,2949,Fashion,2858,10,28580,credit_card,Miami,FL,27.0,False,True,False
3984,2024-09-03,1244,Beauty,58,183,10561,credit_card,San Francisco,CA,60.0,False,False,False
3985,2024-11-09,2182,Beauty,457,33,14966,paypal,San Francisco,CA,57.0,False,False,False
3986,2024-05-04,1228,Home,654,4,2616,credit_card,Seattle,WA,49.0,False,True,False
3987,2024-04-23,1457,Beauty,1006,13,13163,credit_card,Los Angeles,CA,58.0,False,False,False
3988,2024-01-27,1600,Grocery,115,128,14701,cash,Houston,TX,71.0,False,False,False
3989,2024-05-31,2292,Sports,1071,8,8568,credit_card,Phoenix,AZ,54.0,False,True,False
3990,2024-06-22,1862,Fashion,326,10,3260,credit_card,San Francisco,CA,41.0,False,True,False
3991,2024-10-03,2729,Sports,406,3,1218,paypal,Houston,TX,44.0,False,True,False
3992,2024-10-02,1597,Electronics,1565,11,17215,paypal,San Francisco,CA,53.0,False,True,False
3993,2024-02-21,2234,Sports,367,16,5872,debit_card,Denver,CO,54.0,False,True,False
3994,2024-04-14,2526,Electronics,2616,13,34008,credit_card,Chicago,IL,37.0,False,True,False
3995,2024-07-06,2960,Electronics,406,7,2842,credit_card,Denver,CO,51.0,False,True,False
3996,2024-05-02,1490,Sports,1245,7,8715,paypal,Seattle,WA,36.0,False,True,False
3997,2024-01-10,2467,Sports,632,22,13651,paypal,Miami,FL,77.0,False,False,False
3998,2024-11-05,1169,Grocery,82,1,82,credit_card,Houston,TX,51.0,False,True,False
3999,2024-09-24,2086,Sports,164,90,14819,paypal,Houston,TX,70.0,False,False,False
4000,2024-07-09,1827,Grocery,45,17,765,debit_card,Seattle,WA,41.0,False,True,False
4001,2024-04-26,2917,Beauty,637,2,1274,credit_card,Chicago,IL,42.0,False,True,False
4002,2024-11-04,2546,Fashion,362,17,6154,credit_card,Boston,MA,36.0,False,True,False
4003,2024-01-13,2854,Grocery,122,2,244,credit_card,Miami,FL,53.0,False,True,False
4004,2024-06-12,2701,Sports,302,44,13327,paypal,New York,NY,56.0,False,False,False
4005,2024-10-20,1821,Toys,298,3,894,credit_card,Los Angeles,CA,53.0,False,True,False
4006,2024-12-14,2466,Electronics,489,23,11340,debit_card,Seattle,WA,70.0,False,False,False
4007,2024-04-02,1060,Home,595,11,6545,credit_card,Boston,MA,50.0,False,True,False
4008,2024-08-26,2115,Sports,822,17,14001,paypal,Los Angeles,CA,69.0,False,False,False
4009,2024-03-10,1094,Home,713,2,1426,credit_card,San Francisco,CA,21.0,False,True,False
4010,2024-02-12,2448,Toys,148,7,1036,paypal,Seattle,WA,40.0,False,True,False
4011,2024-05-09,2933,Electronics,1115,10,11130,credit_card,Seattle,WA,62.0,False,False,False
4012,2024-11-19,2362,Home,845,19,16055,paypal,Chicago,IL,42.0,False,True,False
4013,2024-09-09,2679,Toys,258,50,12825,debit_card,Miami,FL,64.0,False,False,False
4014,2024-06-28,1468,Toys,243,49,11865,credit_card,San Francisco,CA,55.0,False,False,False
4015,2024-04-13,2987,Grocery,448,7,3136,paypal,Los Angeles,CA,48.0,False,True,False
4016,2024-02-21,2101,Grocery,46,11,506,credit_card,Seattle,WA,53.0,False,True,False
4017,2024-04-09,2348,Beauty,580,24,13996,paypal,New York,NY,74.0,False,False,False
4018,2024-02-25,2541,Electronics,582,24,13797,credit_card,Los Angeles,CA,60.0,False,False,False
4019,2024-03-09,2279,Toys,516,28,14319,debit_card,New York,NY,79.0,False,False,False
4020,2024-09-08,1634,Home,969,15,14535,paypal,Boston,MA,24.0,False,True,False
4021,2024-02-18,2222,Home,365,31,11235,paypal,Denver,CO,69.0,False,False,False
4022,2024-01-18,2307,Home,208,72,14988,credit_card,New York,NY,74.0,False,False,False
4023,2024-07-17,2714,Sports,126,111,14027,credit_card,Boston,MA,76.0,False,False,False
4024,2024-04-14,1962,Electronics,896,4,3584,paypal,Seattle,WA,51.0,False,True,False
4025,2024-06-15,2003,Sports,934,9,8406,credit_card,Boston,MA,48.0,False,True,False
4026,2024-02-21,2006,,232,13,3016,paypal,Seattle,WA,54.0,False,True,False
4027,2024-03-17,1228,Sports,660,18,11934,credit_card,Denver,CO,75.0,False,False,False
4028,2024-06-10,1180,Toys,94,114,10638,credit_card,New York,NY,72.0,False,False,False
4029,2024-09-09,1040,Home,456,26,11747,paypal,Chicago,IL,76.0,False,False,False
4030,2024-05-31,2332,Electronics,586,18,10531,credit_card,Los Angeles,CA,79.0,False,False,False
4031,2024-07-17,1837,Beauty,230,57,13077,credit_card,Boston,MA,57.0,False,False,False
4032,2024-07-10,2731,Beauty,164,11,1804,credit_card,New York,NY,34.0,False,True,False
4033,2024-04-08,2404,Home,212,3,721,cash,Chicago,IL,27.0,False,False,False
4034,2024-04-12,1282,Grocery,58,183,10565,debit_card,Boston,MA,74.0,False,False,False
4035,2024-06-04,1200,Home,457,11,5027,cash,Phoenix,AZ,,False,True,False
4036,2024-01-12,1732,Grocery,34,19,646,credit_card,Boston,MA,22.0,False,True,False
4037,2024-09-07,2841,Electronics,3485,8,27880,credit_card,Houston,TX,47.0,False,True,False
4038,2024-08-12,1097,Toys,229,53,12153,credit_card,New York,NY,64.0,False,False,False
4039,2024-04-22,1374,Electronics,252,53,13338,credit_card,Seattle,WA,64.0,False,False,False
4040,2024-05-16,1059,Home,334,13,4342,credit_card,Chicago,IL,34.0,False,True,False
4041,2024-04-30,1827,Fashion,889,20,17780,credit_card,Phoenix,AZ,49.0,False,True,False
4042,2024-08-26,2979,Electronics,797,15,12265,credit_card,San Francisco,CA,74.0,False,False,False
4043,2024-10-05,2367,Sports,2024,7,14408,paypal,Chicago,IL,68.0,False,False,False
4044,2024-02-09,1986,Home,459,24,11205,credit_card,,,75.0,False,False,False
4045,2024-05-31,1288,Electronics,2193,6,12619,credit_card,Denver,CO,66.0,False,False,False
4046,2024-01-06,1711,Grocery,224,6,1344,credit_card,Houston,TX,23.0,False,True,False
4047,2024-06-14,2049,Grocery,457,9,4113,credit_card,Houston,TX,30.0,False,True,False
4048,2024-03-31,1549,Grocery,33,1,45783,paypal,Miami,FL,28.0,False,False,True
4049,2024-05-02,2410,Home,259,9,2331,paypal,Chicago,IL,26.0,False,True,False
4050,2024-06-16,2960,Fashion,1091,13,14566,paypal,New York,NY,72.0,False,False,False
4051,2024-04-28,1411,Fashion,225,52,11766,credit_card,San Francisco,CA,62.0,False,False,False
4052,2024-05-24,1504,Fashion,933,13,12364,credit_card,Denver,CO,75.0,False,False,False
4053,2024-10-06,1252,Fashion,457,5,2285,paypal,Denver,CO,38.0,False,True,False
4054,2024-10-23,2451,Sports,684,21,14664,paypal,New York,NY,79.0,False,False,False
4055,2024-01-03,1923,Sports,202,62,12497,credit_card,Seattle,WA,76.0,False,False,False
4056,2024-05-18,1567,Fashion,263,8,2104,credit_card,San Francisco,CA,24.0,False,True,False
4057,2024-11-05,1438,Grocery,49,295,14321,paypal,San Francisco,CA,72.0,False,False,False
4058,2024-07-13,1140,Grocery,458,13,5954,cash,Houston,TX,24.0,False,True,False
4059,2024-03-16,1952,Fashion,466,10,4660,credit_card,Phoenix,AZ,46.0,False,True,False
4060,2024-08-05,2366,Home,796,18,14328,credit_card,Chicago,IL,29.0,False,True,False
4061,2024-02-23,1470,Sports,413,17,7021,paypal,Chicago,IL,54.0,False,True,False
4062,2024-01-08,1003,Fashion,203,11,2233,debit_card,Houston,TX,19.0,False,True,False
4063,2024-08-19,1946,Grocery,113,130,14702,credit_card,Los Angeles,CA,71.0,False,False,False
4064,2024-07-07,2351,Sports,459,5,2295,credit_card,Denver,CO,48.0,False,True,False
4065,2024-10-03,1689,Electronics,3473,3,11281,credit_card,New York,NY,72.0,False,False,False
4066,2024-05-06,1500,Electronics,1337,5,6685,debit_card,Seattle,WA,45.0,False,True,False
4067,2024-11-08,1308,Electronics,1129,17,19193,paypal,Seattle,WA,53.0,False,True,False
4068,2024-06-03,2492,Fashion,619,9,5571,credit_card,New York,NY,,False,True,False
4069,2024-09-27,2723,Fashion,402,35,13929,credit_card,Phoenix,AZ,79.0,False,False,False
4070,2024-02-06,2539,Beauty,65,3,195,paypal,Denver,CO,41.0,False,True,False
4071,2024-02-05,2036,Grocery,42,11,462,credit_card,Chicago,IL,50.0,False,True,False
4072,2024-10-13,2448,Electronics,3416,7,23912,credit_card,Chicago,IL,38.0,False,True,False
4073,2024-11-01,1793,Grocery,105,11,1155,credit_card,Chicago,IL,20.0,False,True,False
4074,2024-12-10,1048,Toys,80,167,13269,credit_card,New York,NY,73.0,False,False,False
4075,2024-04-28,1735,Fashion,567,4,2268,paypal,San Francisco,CA,53.0,False,True,False
4076,2024-01-09,2407,Fashion,273,14,3822,credit_card,New York,NY,41.0,False,True,False
4077,2024-12-24,2294,Sports,303,49,14934,paypal,Los Angeles,CA,66.0,False,False,False
4078,2024-08-08,2980,Home,220,59,12928,debit_card,San Francisco,CA,69.0,False,False,False
4079,2024-03-31,2994,Grocery,218,64,13964,credit_card,Denver,CO,80.0,False,False,False
4080,2024-10-06,1485,Electronics,304,4,1216,paypal,Chicago,IL,45.0,False,True,False
4081,2024-11-26,1019,Electronics,750,1,750,credit_card,Houston,TX,24.0,False,True,False
4082,2024-04-14,1548,Home,605,4,2420,paypal,Chicago,IL,48.0,False,True,False
4083,2024-10-08,2752,Home,1943,11,21373,credit_card,Chicago,IL,45.0,False,True,False
4084,2024-10-15,2627,Electronics,2283,5,11415,cash,Denver,CO,31.0,False,True,False
4085,2024-07-02,1197,Fashion,217,12,2604,credit_card,Houston,TX,54.0,False,True,False
4086,2024-08-19,1320,Fashion,1453,20,29060,credit_card,Miami,FL,44.0,False,True,False
4087,2024-04-08,2127,Electronics,496,24,11728,credit_card,Chicago,IL,73.0,False,False,False
4088,2024-12-06,2321,Beauty,302,14,4228,credit_card,Los Angeles,CA,21.0,False,True,False
4089,2024-12-25,2964,Grocery,144,90,13032,credit_card,Houston,TX,63.0,False,False,False
4090,2024-12-25,2510,Beauty,459,30,13893,credit_card,Seattle,WA,55.0,False,False,False
4091,2024-09-26,1423,Sports,1067,3,3201,credit_card,Denver,CO,32.0,False,True,False
4092,2024-01-16,1074,Grocery,65,7,455,credit_card,Los Angeles,CA,40.0,False,True,False
4093,2024-05-14,2267,Fashion,746,20,14835,debit_card,Miami,FL,72.0,False,False,False
4094,2024-06-11,2107,Fashion,98,17,1666,credit_card,Phoenix,AZ,40.0,False,True,False
4095,2024-12-17,2843,Electronics,1916,6,11259,credit_card,Boston,MA,59.0,False,False,False
4096,2024-07-19,2151,Toys,220,5,1100,paypal,Houston,TX,50.0,False,True,False
4097,2024-07-15,2002,Electronics,3677,3,10394,debit_card,Phoenix,AZ,74.0,False,False,False
4098,2024-02-23,1606,Toys,295,50,14882,credit_card,Miami,FL,59.0,False,False,False
4099,2024-10-17,1172,Beauty,664,20,13013,credit_card,Phoenix,AZ,70.0,False,False,False
4100,2024-05-03,2752,Home,825,12,10086,credit_card,Boston,MA,74.0,False,False,False
4101,2024-02-03,2652,Toys,276,5,1380,debit_card,New York,NY,26.0,False,True,False
4102,2024-12-27,1325,Fashion,803,16,12600,paypal,Houston,TX,70.0,False,False,False
4103,2024-03-10,2407,Fashion,807,18,14680,debit_card,Chicago,IL,78.0,False,False,False
4104,2024-01-06,1728,Sports,898,4,3592,cash,Chicago,IL,20.0,False,True,False
4105,2024-01-29,1874,Home,88,18,1584,debit_card,New York,NY,46.0,False,True,False
4106,2024-06-14,2697,Beauty,111,7,777,cash,Houston,TX,34.0,False,True,False
4107,2024-02-07,2684,Fashion,1294,12,14922,credit_card,Los Angeles,CA,79.0,False,False,False
4108,2024-11-04,1381,Sports,224,2,448,debit_card,Boston,MA,40.0,False,True,False
4109,2024-07-06,1615,Beauty,495,10,4950,debit_card,Seattle,WA,29.0,False,True,False
4110,2024-04-28,2642,Home,967,19,18373,paypal,Boston,MA,24.0,False,True,False
4111,2024-01-02,2833,Sports,342,34,11629,credit_card,San Francisco,CA,67.0,False,False,False
4112,2024-06-24,1158,Grocery,20,16,320,credit_card,Boston,MA,21.0,False,True,False
4113,2024-02-25,2667,Fashion,462,10,4620,credit_card,Phoenix,AZ,37.0,False,True,False
4114,2024-12-23,1978,Electronics,7727,1,7727,credit_card,Denver,CO,52.0,False,True,False
4115,2024-04-16,2180,Home,276,8,2208,paypal,Houston,TX,20.0,False,True,False
4116,2024-06-22,1150,Grocery,52,14,728,debit_card,San Francisco,CA,29.0,False,True,False
4117,2024-01-07,2360,Beauty,110,126,13910,credit_card,Chicago,IL,80.0,False,False,False
4118,2024-02-17,2355,Beauty,646,6,3876,credit_card,Denver,CO,46.0,False,True,False
4119,2024-03-16,2325,Home,453,12,5436,credit_card,Houston,TX,37.0,False,True,False
4120,2024-01-19,2581,Beauty,148,83,12293,paypal,Miami,FL,72.0,False,False,False
4121,2024-09-22,2892,Fashion,1324,13,17212,paypal,Houston,TX,23.0,False,True,False
4122,2024-12-12,2699,Beauty,388,2,776,credit_card,Los Angeles,CA,34.0,False,True,False
4123,2024-12-26,2489,Grocery,47,256,11991,credit_card,Houston,TX,72.0,False,False,False
4124,2024-04-07,2962,Home,207,67,13791,paypal,Miami,FL,65.0,False,False,False
4125,2024-10-15,2349,Grocery,247,3,741,debit_card,Chicago,IL,45.0,False,True,False
4126,2024-07-03,2344,Toys,310,37,11350,paypal,Chicago,IL,79.0,False,False,False
4127,2024-01-17,2084,Beauty,458,14,6412,credit_card,Denver,CO,54.0,False,True,False
4128,2024-02-03,2538,Beauty,59,207,12132,credit_card,New York,NY,64.0,False,False,False
4129,2024-07-19,1142,Home,225,50,11233,debit_card,Boston,MA,80.0,False,False,False
4130,2024-06-04,2011,Beauty,458,4,1832,credit_card,Houston,TX,49.0,False,True,False
4131,2024-01-04,1850,Home,458,11,5038,paypal,Houston,TX,48.0,False,True,False
4132,2024-12-06,2825,Home,228,47,10713,paypal,Houston,TX,59.0,False,False,False
4133,2024-09-24,1145,Electronics,703,13,9139,credit_card,,,22.0,False,True,False
4134,2024-07-02,2287,Home,380,7,2660,credit_card,Boston,MA,45.0,False,True,False
4135,2024-12-27,1368,Grocery,379,31,11896,paypal,San Francisco,CA,61.0,False,False,False
4136,2024-12-21,2767,Fashion,345,14,4830,paypal,Houston,TX,41.0,False,True,False
4137,2024-12-22,2703,Fashion,374,40,14796,credit_card,Chicago,IL,62.0,False,False,False
4138,2024-04-04,1470,Sports,918,3,2754,paypal,New York,NY,43.0,False,True,False
4139,2024-11-18,2743,Toys,253,14,3542,credit_card,Boston,MA,30.0,False,True,False
4140,2026-03-20,1993,Toys,426,6,2556,paypal,Denver,CO,27.0,True,True,False
4141,2024-09-22,2942,Sports,764,10,7640,debit_card,New York,NY,52.0,False,True,False
4142,2024-11-10,2459,Beauty,270,17,4590,credit_card,Seattle,WA,30.0,False,True,False
4143,2024-02-29,1068,Sports,5585,9,50265,debit_card,Los Angeles,CA,41.0,False,True,False
4144,2024-06-13,1405,Beauty,506,10,5060,debit_card,Los Angeles,CA,50.0,False,True,False
4145,2024-02-17,1807,Grocery,460,9,4140,paypal,San Francisco,CA,21.0,False,True,False
4146,2024-04-12,1422,Toys,416,1,416,credit_card,Los Angeles,CA,44.0,False,True,False
4147,2024-05-31,1264,Electronics,778,11,8558,debit_card,Houston,TX,37.0,False,True,False
4148,2024-11-09,2956,Home,785,17,13345,paypal,Chicago,IL,37.0,False,True,False
4149,2024-11-11,2738,Toys,102,119,12094,credit_card,Denver,CO,75.0,False,False,False
4150,2024-05-22,1869,Sports,252,53,13416,credit_card,Denver,CO,76.0,False,False,False
4151,2024-04-30,1430,Home,724,1,724,paypal,Denver,CO,36.0,False,True,False
4152,2024-07-13,1363,Fashion,950,12,11425,debit_card,Los Angeles,CA,73.0,False,False,False
4153,2024-11-29,2831,Electronics,2191,4,8764,credit_card,Chicago,IL,32.0,False,True,False
4154,2024-12-23,1662,Home,1089,16,17424,paypal,Denver,CO,39.0,False,True,False
4155,2024-03-23,1025,Beauty,329,43,14327,credit_card,Miami,FL,77.0,False,False,False
4156,2024-03-09,1794,Electronics,1683,12,20196,paypal,Los Angeles,CA,24.0,False,True,False
4157,2024-09-15,1908,Beauty,163,5,815,credit_card,New York,NY,42.0,False,True,False
4158,2024-04-20,2246,Fashion,819,16,13125,credit_card,Boston,MA,68.0,False,False,False
4159,2024-03-14,1677,Beauty,555,27,14752,cash,San Francisco,CA,77.0,False,False,False
4160,2024-01-12,2846,Home,523,22,11630,paypal,New York,NY,77.0,False,False,False
4161,2024-05-27,2287,Beauty,223,57,12690,credit_card,Phoenix,AZ,73.0,False,False,False
4162,2024-05-23,2973,Toys,1097,10,10955,paypal,Phoenix,AZ,78.0,False,False,False
4163,2024-07-25,1734,Beauty,457,2,914,paypal,Phoenix,AZ,47.0,False,True,False
4164,2024-03-14,2303,Electronics,1557,10,15570,paypal,Houston,TX,38.0,False,True,False
4165,2024-09-18,1730,Beauty,360,6,2160,credit_card,Houston,TX,42.0,False,True,False
4166,2024-09-05,2399,Home,508,17,8636,credit_card,Houston,TX,25.0,False,True,False
4167,2024-06-18,2491,Fashion,222,2,444,paypal,Denver,CO,26.0,False,True,False
4168,2024-03-07,1643,Electronics,1983,5,10679,paypal,Denver,CO,79.0,False,False,False
